"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000025920",456.8889348262,-0.188777395225663,0.126809065224236,-1.48867429068931,0.136573158175182,0.176538569346387
"ENSMUSG00000025939",646.566195010076,-0.128651177664991,0.110752527612018,-1.16160940466907,0.245394160172284,0.298995044545389
"ENSMUSG00000079658",1236.81009151542,-0.00290038833573058,0.0914053417245372,-0.0317310594874346,0.97468652546306,0.98040155488947
"ENSMUSG00000025940",574.997867810682,-0.396986270808213,0.124109168009577,-3.19868610171958,0.00138055396158104,0.00237221147926445
"ENSMUSG00000025779",392.68580574942,0.87829849682232,0.147358005645784,5.96030390729876,2.517692598164e-09,6.68271818711484e-09
"ENSMUSG00000041859",1426.16484191938,-1.0866074325326,0.0942228455157578,-11.5323139158526,9.06733726778977e-31,5.09194011679513e-30
"ENSMUSG00000025931",41.2466757638566,-0.369554779116488,0.409587003142173,-0.902261976775203,0.366917718868409,0.42842989215749
"ENSMUSG00000041809",14.0254990074343,-0.546515288793332,0.797126647511479,-0.685606597771482,0.492961219877195,0.554061511086171
"ENSMUSG00000041779",518.777691870888,0.911770405691087,0.121682067255778,7.49305486218054,6.72887571586331e-14,2.25309386603626e-13
"ENSMUSG00000025933",58.3828715271821,-0.520869148745674,0.370280790086348,-1.40668693243366,0.159520242315584,0.203449637897755
"ENSMUSG00000025934",3.68109793785071,-0.112319290837404,1.25244567468303,-0.0896799702436834,0.928541533226177,0.941853687072041
"ENSMUSG00000026158",2118.86058944894,2.13286909313586,0.0805190347370899,26.4890047440345,1.29754878929473e-154,2.80158680833413e-153
"ENSMUSG00000026155",637.751994931887,0.287153568599991,0.11484052982726,2.50045492677472,0.0124033915313163,0.0188618909710594
"ENSMUSG00000026154",157.275085432025,0.0921213440526199,0.211332215549142,0.435907719101154,0.662903684382177,0.713436132650224
"ENSMUSG00000026153",179.452824331292,-0.363366347664277,0.193812993036596,-1.87482965910168,0.0608161615051614,0.0836648127572378
"ENSMUSG00000026141",1.47191131842802,1.22532659280009,2.23697228993567,0.547761185202401,0.583855893649657,0.640359726412214
"ENSMUSG00000073725",2068.81587771153,0.810610869888602,0.0728603866187691,11.1255362139375,9.42375197315306e-29,5.07585574020627e-28
"ENSMUSG00000048874",1580.96023290336,-0.630355566447419,0.0838598842444984,-7.51677124439596,5.61455282915407e-14,1.88653193129853e-13
"ENSMUSG00000026064",238.511489035771,-0.0369774385164084,0.176536585780192,-0.209460482953089,0.834088781160448,0.863604283296593
"ENSMUSG00000026134",476.115299133547,-0.482907461761191,0.131620289959201,-3.66894391366924,0.000243554498889862,0.000449592127004384
"ENSMUSG00000004768",97.577320797029,-1.17588317582356,0.276321919020389,-4.25548280785063,2.08598393510333e-05,4.22630267259327e-05
"ENSMUSG00000042215",87.2724838154219,0.305735218662734,0.257284358760176,1.18831638322686,0.234708785482105,0.287626785457717
"ENSMUSG00000042197",563.239537137625,-0.858789224795487,0.12091769059938,-7.10226287434479,1.22730496579508e-12,3.88512135658537e-12
