Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
ENSMUSG00000045598,232.085618920533,0.138141305614885,0.173174863857247,0.797698364173446,0.42504555337379,0.497044118489119,Zfp553
ENSMUSG00000054716,166.324087294061,-0.22163391179941,0.197928928872799,-1.11976512509621,0.262813864441119,0.329121802439613,Zfp771
ENSMUSG00000042462,258.593811488064,-0.870817014139705,0.184292920464516,-4.72517887255128,2.2991289018171e-06,6.17059392144355e-06,Dctpp1
ENSMUSG00000049091,852.428832199309,-1.48806738049661,0.105792134783859,-14.0659547473622,6.14873921526785e-45,6.838424617477731e-44,Sephs2
ENSMUSG00000090460,116.077797919082,0.0557308375957359,0.260036928065952,0.214318935430591,0.830298352747217,0.866918982112172,Gm17511
ENSMUSG00000030830,670.498298867616,-0.8581691102123,0.111922072230957,-7.66755916064009,1.75300175379966e-14,8.13068183808637e-14,Itgal
ENSMUSG00000047371,532.539137462336,0.65105159339708,0.11542615451196,5.64041656026601,1.69639259760406e-08,5.45275269501941e-08,Zfp768
ENSMUSG00000054381,181.625531488953,0.334392296280308,0.186171797249985,1.79614904738389,0.0724708157025427,0.104882933669588,Zfp747
ENSMUSG00000030823,128.146730039076,0.408324243820094,0.226093402106527,1.80599805220192,0.0709186438164002,0.102850512624526,9130019O22Rik
ENSMUSG00000078580,79.9608411819506,-0.382958673991081,0.276749103016941,-1.38377566473138,0.166427156686666,0.220104264778448,E430018J23Rik
ENSMUSG00000045757,157.921677672573,0.0647228153294374,0.195044782045708,0.331835666920173,0.740013350515212,0.790192536895386,Zfp764
ENSMUSG00000045251,264.663240701465,0.193279542048376,0.15416735090876,1.25369957328231,0.209951223103384,0.26996808367632,Zfp688
ENSMUSG00000048921,51.11294416271,0.426920002661414,0.349063414862932,1.22304425065301,0.22131298328952,0.282460506495583,Zfp689
ENSMUSG00000030822,1281.72676774957,0.190248020923059,0.0884195090318239,2.15165208454828,0.0314247666282708,0.0491915440607294,Prr14
ENSMUSG00000042423,2222.95191677115,-0.0651236053795096,0.077340174316403,-0.842041099016473,0.399764948867305,0.47148770528021,Fbrs
ENSMUSG00000053877,2300.94445238251,-0.0959840882566923,0.0734048850906747,-1.30759809974672,0.191009661780566,0.248108494396642,Srcap
ENSMUSG00000030815,402.390857667069,-0.249720466011823,0.129882567838128,-1.92266345028724,0.0545223298347977,0.0813854181364642,Phkg2
ENSMUSG00000057176,42.791979336748,-0.349059683761556,0.3658940258454,-0.953991208123858,0.340088092731523,0.410617352996226,Gm166
ENSMUSG00000030816,1873.60026771385,0.269039386440771,0.0771234454169738,3.4884254066476,0.0004858743700994,0.0010120766361868,Rnf40
ENSMUSG00000045639,383.489447547252,-1.0620544943809,0.143871768081499,-7.38195205732985,1.55985367013731e-13,6.8685117830976e-13,Zfp629
ENSMUSG00000030814,225.426618159418,-0.741124754779868,0.176972978931108,-4.1877848203503,2.81690397347264e-05,6.77474331857075e-05,Bcl7c
ENSMUSG00000030811,481.081232983667,-1.289819610987,0.127014647118813,-10.1548887490155,3.15169428478061e-24,2.1555798759316e-23,Fbxl19
ENSMUSG00000043964,1042.00240913865,-0.213062899599647,0.0893556249703868,-2.38443746177432,0.0171052550642294,0.0281631750156909,Orai3
ENSMUSG00000042308,316.568938651508,-0.113480578093727,0.14573808314168,-0.778661113467552,0.436179368670215,0.507976772422311,Setd1a
ENSMUSG00000042289,1079.53686573656,0.0997950955048737,0.0891340041357411,1.1196074547812,0.262881077408298,0.32914014520937,Hsd3b7
ENSMUSG00000030805,2191.13338860052,0.350526671047597,0.0775127875535234,4.52217862511466,6.12063734226074e-06,1.57875883495636e-05,Stx4a
ENSMUSG00000049728,199.701079391761,-0.395242066407293,0.193218884082994,-2.04556644803684,0.040799045356856,0.0624680822843756,Zfp668
ENSMUSG00000049739,872.322520586745,-0.112523732717085,0.105690093132487,-1.06465733336077,0.287031024574865,0.355091670496265,Zfp646
ENSMUSG00000096145,161.739520105696,-0.549244812890367,0.205638640123787,-2.67092221850786,0.0075643172726332,0.0132080235924688,Vkorc1
ENSMUSG00000030802,1529.32570382109,-0.350870426757019,0.0869826397076622,-4.0337983296006,5.48824249506168e-05,0.0001281067302248,Bckdk
ENSMUSG00000030801,374.224388361659,0.32775493429782,0.135619567247793,2.41672305073037,0.015660927777834,0.0259970570734113,Kat8
ENSMUSG00000070371,18.4427531439283,0.331038864082117,0.561675587287731,0.589377340896489,0.555608173268429,0.623410192083195,Prss36
ENSMUSG00000030795,2283.07485403955,-0.108366388146486,0.0933924915497509,-1.16033298125213,0.245913261372972,0.310253049785788,Fus
ENSMUSG00000030793,1476.95708521201,-0.0600416323244974,0.0866506188485895,-0.69291637061949,0.488362035488212,0.559794761594405,Pycard
ENSMUSG00000042828,8.30287332546444,2.48274903710538,1.68866348931016,1.47024499127391,0.141495413443769,0.190593423960022,Trim72
ENSMUSG00000030786,24296.0165460014,-0.982707912889812,0.0519180058432059,-18.9280750855035,6.69649750985113e-80,1.22067304681027e-78,Itgam
ENSMUSG00000030789,686.969752717253,-0.590883830940843,0.12398855190009,-4.7656321643064,1.88262443181055e-06,5.10526326538837e-06,Itgax
ENSMUSG00000070369,10.5856482670912,-1.28176379333125,0.837344246334598,-1.53074891114623,0.125831460443897,0.171617009272373,Itgad
ENSMUSG00000030785,63.1263243947003,2.42402189784888,0.342263040914242,7.08233612187257,1.4174433934870699e-12,5.93270174352894e-12,Cox6a2
ENSMUSG00000062944,210.290751091809,0.965798795583359,0.200033042882222,4.82819629030996,1.37775255694877e-06,3.79283255015815e-06,9130023H24Rik
ENSMUSG00000042178,886.630947982097,0.251340944601896,0.0963560324019628,2.60846091662836,0.0090950397178627,0.0156624288210664,Armc5
ENSMUSG00000030782,12.4874786131656,-0.708336976691704,0.699423322688799,-1.0127442904944,0.311182316537678,0.38052301044833,Tgfb1i1
ENSMUSG00000030780,351.086981534025,0.0828629522035259,0.138667847182055,0.59756427958917,0.550130704564396,0.618281607259242,BC017158
ENSMUSG00000030844,2982.60255601241,-1.67228657368907,0.0656803657848369,-25.4609814319142,5.33562155944878e-143,1.93115574534616e-141,Rgs10
ENSMUSG00000030846,1325.42291880778,-0.332320720607285,0.0827122111431952,-4.01779514794927,5.87452317007347e-05,0.0001367409919309,Tial1
ENSMUSG00000030847,2513.32417980829,0.826928840961554,0.0856588273911692,9.65374925324747,4.73906792319662e-22,3.03101877437136e-21,Bag3
ENSMUSG00000042105,1230.50878894524,0.803121279113579,0.090613046407003,8.86319697834935,7.775202985939031e-19,4.40383839859405e-18,Inpp5f
ENSMUSG00000048170,2328.31593791878,0.3017912940075,0.0736084829651184,4.09995263929719,4.13234696356692e-05,9.77140880376673e-05,Mcmbp
ENSMUSG00000055319,1125.02229414408,0.0504582913962818,0.0931221515214219,0.541850575527932,0.587921447108775,0.653576589626559,Sec23ip
ENSMUSG00000042055,1716.97510092441,-0.257447446985293,0.0769064342057189,-3.34754106914696,0.0008153190610609,0.0016460165406523,Wdr11
ENSMUSG00000030850,937.515296353916,-0.16681202492531,0.0955454373802365,-1.74589210640648,0.0808297017754777,0.115555213830033,Ate1
ENSMUSG00000040331,743.797265154129,-0.765020196783789,0.105052653219483,-7.28225488208713,3.2828607022855097e-13,1.42302750345177e-12,Nsmce4a
ENSMUSG00000030852,77.9519610708294,-1.24471712006553,0.298963117200929,-4.16344708912362,3.13478693709568e-05,7.50037004456423e-05,Tacc2
ENSMUSG00000040268,863.124913317437,0.173663889125176,0.094360197009358,1.84043584720317,0.0657042746635749,0.0961456685688184,Plekha1
ENSMUSG00000006205,4.78200988672366,-1.17831107321605,1.19258049345513,-0.988034836795175,0.323135587224046,0.392800131897372,Htra1
ENSMUSG00000040177,107.454605894062,0.020939838478522,0.245727304406481,0.0852157578869763,0.932089863167572,0.949529110587123,2310057M21Rik
ENSMUSG00000063179,100.911767131105,0.250575309696354,0.243764890943221,1.02793847270943,0.303978770711281,0.37292929991325,Pstk
ENSMUSG00000040167,397.363464661475,0.379576568650761,0.132971512691463,2.85457058408821,0.0043095054245024,0.0078441768068378,Ikzf5
ENSMUSG00000030861,910.877155783373,-0.78841432914114,0.0957822714773874,-8.23131793577554,1.85164788961714e-16,9.47229841571709e-16,Acadsb
ENSMUSG00000066979,2079.28824728242,-0.499118045314573,0.0748661745550768,-6.66680310942542,2.6143543872131196e-11,1.02119650627168e-10,Bub3
ENSMUSG00000030930,144.154931791846,0.989671769837617,0.222757947804157,4.4428123871374,8.8790584033802e-06,2.2504037317452e-05,Chst15
ENSMUSG00000030934,1767.18252471637,-0.889359551585831,0.079790604653381,-11.1461688434284,7.47562196236468e-29,5.8474212264018e-28,Oat
ENSMUSG00000030946,450.023602759149,0.0806070962386709,0.125962741706761,0.639928086245717,0.522219353357168,0.591779292561019,Lhpp
ENSMUSG00000030956,1447.12773850235,-0.51217585287599,0.0822652211703064,-6.22590987527618,4.78769239637629e-10,1.7199160034371902e-09,Fam53b
ENSMUSG00000030960,240.070142815117,0.49926293770293,0.168880603730686,2.95630715827559,0.0031134685905625,0.0057865786820444,Mettl10
ENSMUSG00000030965,1687.25590472083,0.472308997673977,0.0790882351226726,5.9719248626725,2.3447052126951e-09,8.031384950377651e-09,Fam175b
ENSMUSG00000030967,761.606722594255,-0.486373340936934,0.101172035404366,-4.80738910700954,1.52914188770649e-06,4.18475608823173e-06,Zranb1
ENSMUSG00000030970,934.363319118879,0.372468460122935,0.0994122168260449,3.74670711523005,0.0001791710763669,0.000395236813342,Ctbp2
ENSMUSG00000039990,315.812056511959,0.15904501626077,0.149330553062923,1.06505342007107,0.28685175632005,0.354952311613796,Edrf1
ENSMUSG00000030979,177.524236867573,0.97309160008128,0.192626738730342,5.05169534871019,4.3790576077339e-07,1.25863985360688e-06,Uros
ENSMUSG00000030983,525.895246948915,1.02600447535004,0.118935880456441,8.62653449415384,6.32389346858111e-18,3.42091222060653e-17,Bccip
ENSMUSG00000030986,684.763380171602,-0.444301004374193,0.107945974811947,-4.11595712714819,3.85575978951961e-05,9.14328343952927e-05,Dhx32
ENSMUSG00000058325,733.371286015128,-1.01124722116687,0.108806340540541,-9.29401003786253,1.4858240410500902e-20,8.98453619800594e-20,Dock1
ENSMUSG00000073805,1.22388721653037,-0.283870138746619,2.23734042385652,-0.12687838458544,0.899036654962131,0.922613627991007,Fam196a
ENSMUSG00000041836,1381.69515635437,0.277429527709128,0.0812403207786567,3.41492408018672,0.0006379979153491,0.0013089200350453,Ptpre
ENSMUSG00000097471,183.095185908899,-0.005287527732149,0.200669699940049,-0.026349407677037,0.978978646946705,0.98448926427327,5830432E09Rik
ENSMUSG00000031004,6898.77101975974,-3.45815188809194,0.0669997030002513,-51.6144360830819,0.0,0.0,Mki67
ENSMUSG00000054612,319.747826749385,-0.228363511973947,0.141789956806868,-1.61057607405156,0.107272152149722,0.148915770022278,Mgmt
ENSMUSG00000040139,106.513177279469,0.0112221160390171,0.256918667469812,0.0436796444164015,0.965159765130748,0.973791148786043,9430038I01Rik
ENSMUSG00000031068,507.415942674598,-0.0266925495675286,0.121140547188541,-0.220343643701598,0.825603532527096,0.863096505370801,Glrx3
ENSMUSG00000041775,219.083128211941,-1.10831650305526,0.172168669507542,-6.43738786055213,1.2154705976306e-10,4.54775568990977e-10,Mapk1ip1
ENSMUSG00000041769,705.310535890267,-0.0432416110003986,0.108194813730868,-0.399664360141708,0.68940374564572,0.745544309734141,Ppp2r2d
ENSMUSG00000078566,460.211369360343,-0.664571979859214,0.133985921392705,-4.96001350702654,7.04882782854222e-07,1.98853912893342e-06,Bnip3
ENSMUSG00000015981,24.3412328544556,0.558653390909321,0.658258974080339,0.848683288655232,0.396057547550871,0.46737925631168,Stk32c
ENSMUSG00000015980,307.283668754018,0.64072457926979,0.162224739847868,3.94961076757253,7.82783803169501e-05,0.0001797689632696,Lrrc27
ENSMUSG00000060260,738.444562957222,0.959671983750886,0.109247397303927,8.78439219088279,1.57212277380922e-18,8.77348195027311e-18,Pwwp2b
ENSMUSG00000025477,338.270695580957,-0.396217026203054,0.147907696689192,-2.67881276682748,0.0073883694533739,0.0129224232771791,Inpp5a
ENSMUSG00000073795,87.0137796486208,-1.38385726299523,0.321457154836863,-4.30495088434889,1.67022787502126e-05,4.11980769724075e-05,6430531B16Rik
ENSMUSG00000025473,35123.7374904114,1.48129149064259,0.0564839359870908,26.2250047691637,1.37844770554107e-151,5.53278865913168e-150,Adam8
ENSMUSG00000025474,805.561920291258,-0.598249981777466,0.103486978653057,-5.78092035890929,7.429305682541961e-09,2.44641585754596e-08,Tubgcp2
ENSMUSG00000025470,278.347934601765,-0.532888297443801,0.162150740714117,-3.28637596779974,0.0010148545641982,0.0020240521910263,Zfp511
ENSMUSG00000025466,86.992804587118,-1.47900929446681,0.275384886302327,-5.37069885833568,7.84320902979244e-08,2.38979334988055e-07,Fuom
ENSMUSG00000025465,852.555160768898,-0.654843744192181,0.099611163095381,-6.5739995783921,4.8981370031670003e-11,1.88157575738222e-10,Echs1
ENSMUSG00000025464,142.205641253212,-0.210064010335777,0.223392713370419,-0.940335103891502,0.347045698692307,0.417597275977109,Paox
ENSMUSG00000039018,171.167482860054,0.15537719868615,0.197045245105217,0.78853564115786,0.430383459509485,0.502441695109283,Mtg1
ENSMUSG00000060314,27.4868279734833,-0.146646365573075,0.497913029004438,-0.294522049094176,0.768359017438067,0.814608870248638,Zfp941
ENSMUSG00000025481,10.2503731381101,2.44096221617627,1.15052092670428,2.12161479163053,0.033870099229979,0.0526900934977674,Urah
ENSMUSG00000025484,365.76632031229,0.143876699269752,0.141149559608607,1.01932092220979,0.308050634370046,0.37713540856546,Bet1l
ENSMUSG00000025485,1501.41170412109,-0.058530129444485,0.0843111583440677,-0.694215695692707,0.487546950878166,0.559026859535318,Ric8
ENSMUSG00000025486,186.677528997158,-0.542710001538438,0.182775734585212,-2.96926724310563,0.0029851086185216,0.0055630968382523,Sirt3
ENSMUSG00000025487,1955.614704283,0.235058426719277,0.0762477163641406,3.08282579371551,0.0020504514910668,0.0039018088470794,Psmd13
ENSMUSG00000062031,583.027238028203,0.772152628535918,0.114876368739624,6.72159676535443,1.79743805296784e-11,7.08285611621028e-11,Athl1
ENSMUSG00000025489,9.87328783357516,-0.454432078305647,0.782360864472776,-0.580847149878699,0.561343474294728,0.62855010091138,Ifitm5
ENSMUSG00000060591,7407.08464783014,-0.336158357067314,0.0607907627917223,-5.52976047066624,3.20668338446153e-08,1.00544056143244e-07,Ifitm2
ENSMUSG00000025491,85.8789232706458,-0.0014103549906485,0.264091528539175,-0.0053404022402761,0.995738995757916,0.997890480463859,Ifitm1
ENSMUSG00000025492,28713.7394141489,1.89411320289267,0.0622226360431117,30.4409025933955,1.5806619721688802e-203,9.337089564844769e-202,Ifitm3
ENSMUSG00000059108,886.201923294829,3.02241134676701,0.109319374849621,27.647535955311,2.98781237965181e-168,1.3655611105978002e-166,Ifitm6
ENSMUSG00000054065,14.7446292806439,-1.1606541158153,0.649237149977141,-1.78771981217674,0.0738212236605209,0.106615521151044,Pkp3
ENSMUSG00000025494,88.4531849465668,-1.60135807341387,0.279934701633468,-5.72047003843991,1.06229760524172e-08,3.45985771402915e-08,Sigirr
ENSMUSG00000025495,508.231919708354,-0.191432523004959,0.12336663093499,-1.55173665321084,0.120725248688846,0.165481861791859,Ptdss2
ENSMUSG00000038650,11967.3147741634,1.28958542566468,0.0536151813125685,24.0526170777375,7.83766909262175e-128,2.3823089817209298e-126,Rnh1
ENSMUSG00000025499,789.788582685381,0.277192250771608,0.103365018606248,2.68168336357126,0.007325275739886,0.0128210241915574,Hras
ENSMUSG00000038637,71.3749672551841,-0.0683343406956427,0.299041316525422,-0.228511369230256,0.819248718552479,0.857455219593205,Lrrc56
ENSMUSG00000038618,72.4269077799754,-0.517067731576143,0.302347800140141,-1.71017527277023,0.0872334667679334,0.123701016896481,Rassf7
ENSMUSG00000038611,1112.55500403891,-0.0387855172140636,0.0895374875434905,-0.433176296076261,0.664886698055815,0.724221633448114,Phrf1
ENSMUSG00000025498,57521.909940975,5.02633965405341,0.151920842943107,33.0852538511502,4.843417748990961e-240,3.96432159938652e-238,Irf7
ENSMUSG00000058886,404.648829115296,0.0909619884704885,0.128744833307159,0.706529234097278,0.479859079246976,0.551259081681486,Deaf1
ENSMUSG00000025505,296.670317907198,0.934496642536441,0.153497778785998,6.08801410631022,1.1431980139372101e-09,4.0067922553976205e-09,Tmem80
ENSMUSG00000025503,4783.09358559214,-0.464053547052213,0.0614169669600957,-7.55578743173237,4.16333314695801e-14,1.89246537202741e-13,Taldo1
ENSMUSG00000051007,857.785433348185,-0.167103955555968,0.0955846084519408,-1.74823079010661,0.0804240720278689,0.115010923147768,Pddc1
ENSMUSG00000019082,3542.86849052254,2.91408253612839,0.0907115030319022,32.1247299265181,1.9911461829927e-226,1.4581943654747099e-224,Slc25a22
ENSMUSG00000025507,223.043970617514,-0.659516759256618,0.17867980131567,-3.69105379791342,0.0002233268920186,0.0004857107795675,Pidd1
ENSMUSG00000025508,661.616342952775,-0.48305686677625,0.109879861417483,-4.39622748467891,1.10148496550734e-05,2.763200365194e-05,Rplp2
ENSMUSG00000025509,2846.79656114083,0.164552091066171,0.0652983146633623,2.52000517799731,0.0117353107963168,0.019883817765157,Pnpla2
ENSMUSG00000048200,364.588133993413,-2.06706199510785,0.144081331762932,-14.3464942322225,1.1206042141568e-46,1.2769177956219801e-45,Cracr2b
ENSMUSG00000025510,2091.40702608073,1.0139528520291,0.0773845097618624,13.1027883377354,3.17379773606567e-39,3.19754376900647e-38,Cd151
ENSMUSG00000038489,63.4826997234708,0.0224130509360944,0.362824070718097,0.061773880910753,0.950742903765584,0.963111237395183,Polr2l
ENSMUSG00000025511,1949.73526376322,0.349667710045685,0.0740387900465626,4.72276370029522,2.32661121499695e-06,6.23900476347041e-06,Tspan4
ENSMUSG00000025512,730.912356429149,0.241079075561574,0.103966178278607,2.31882213574817,0.0204046824404138,0.0331552923577658,Chid1
ENSMUSG00000002957,4514.69677356991,-1.58832833219395,0.0609996388867244,-26.0383235242337,1.8243113136615302e-149,7.073018755722399e-148,Ap2a2
ENSMUSG00000097170,9.5167414301294,-2.25092386435128,0.840882713114385,-2.67685829336949,0.007431605915571,0.0129934094543466,Gm16982
ENSMUSG00000025139,1847.23298106848,-0.0455984239591165,0.0836476325036964,-0.545125099112655,0.5856674813908,0.651591495154317,Tollip
ENSMUSG00000025147,644.687642591822,0.179189446433862,0.107449726502681,1.66765846937165,0.0953835441856657,0.133971301462213,Mob2
ENSMUSG00000037887,29.628257473858,2.06582039788233,0.504626825131113,4.09375858555595,4.24436233962043e-05,0.0001001736705221,Dusp8
ENSMUSG00000045777,10.3485819868103,0.629849996960675,0.968361086571661,0.650428859332385,0.515415240806308,0.585074787945739,Ifitm10
ENSMUSG00000007891,200669.460334268,0.431908649360216,0.04570562826729,9.44979132185605,3.39506867269876e-21,2.1026926304751e-20,Ctsd
ENSMUSG00000031098,38.2959663060829,0.0681132365488889,0.404068047548234,0.168568727376936,0.866135880436987,0.896933732796857,Syt8
ENSMUSG00000031097,99.3057426633416,0.124257763403838,0.248816293444893,0.499395605020369,0.617500714768084,0.680778365264611,Tnni2
ENSMUSG00000018819,8079.08824962625,0.0767450317627388,0.0641823819934867,1.19573361690638,0.231800528344316,0.294435339938722,Lsp1
ENSMUSG00000043795,54.7566855959039,0.302785813756703,0.317819946333718,0.952696069738715,0.340744085275886,0.411211157358573,Prr33
ENSMUSG00000061723,11.9415649448066,-0.555585581691301,0.736436013843341,-0.754424785381951,0.450594193440524,0.522736964911985,Tnnt3
ENSMUSG00000037772,23.1497809351962,-0.0264696858093151,0.515485577702181,-0.0513490327456025,0.959047397129887,0.969342256195123,Mrpl23
ENSMUSG00000000244,359.680212393596,-0.62188886698105,0.136803874328712,-4.54584250652711,5.47159402523522e-06,1.41835586789527e-05,Tspan32
ENSMUSG00000037706,4948.07596746604,-0.957707886185718,0.0729022928235585,-13.1368692134774,2.02430274770379e-39,2.04603255121022e-38,Cd81
ENSMUSG00000045752,365.042347680051,0.0404671380915975,0.148063028317774,0.273310214922436,0.784614763786027,0.82857204839701,Tssc4
ENSMUSG00000009545,22.2952841014737,-1.68522287932928,0.570668314247269,-2.95306894960893,0.0031463167873784,0.0058432930636719,Kcnq1
ENSMUSG00000037664,125.53884437591,1.15931158263985,0.231516632071928,5.00746565058737,5.51513898471081e-07,1.5714695223102e-06,Cdkn1c
ENSMUSG00000000154,104.285299954608,0.569202888168886,0.247808508848858,2.29694650443198,0.0216218216343471,0.03494709245314,Slc22a18
ENSMUSG00000059119,1610.71100368418,-0.1409149540096,0.0802724740944871,-1.75545796487763,0.0791810046912993,0.113414585582654,Nap1l4
ENSMUSG00000010755,1425.28984872826,1.72480874428587,0.0866583005685802,19.9035606856943,3.79022601333679e-88,7.832508311058851e-87,Cars
ENSMUSG00000045362,736.115682026471,0.748705842400675,0.108114395228034,6.92512630553507,4.3558670834934e-12,1.77220674095477e-11,Tnfrsf26
ENSMUSG00000010751,174.528393763749,0.107238257110099,0.227904995902304,0.470539299437159,0.63796976357749,0.699404302659626,Tnfrsf22
ENSMUSG00000037613,594.041628203221,0.937831981174748,0.117067164836147,8.0110591427356,1.1372473864500801e-15,5.6202640175668504e-15,Tnfrsf23
ENSMUSG00000037606,55.1221368797658,0.484040462653594,0.346038092020902,1.39880687651103,0.161870903662291,0.214849955120601,Osbpl5
ENSMUSG00000048965,123.627914979557,0.175178037109561,0.245296693153077,0.714147569043018,0.475135933914426,0.546685713010874,Mrgpre
ENSMUSG00000031090,126.603569010967,0.0470239554525546,0.224812673162546,0.209169504508115,0.834315917727342,0.87002566722454,Nadsyn1
ENSMUSG00000058454,686.180401797979,-0.167733649321417,0.117210792073408,-1.43104270822065,0.152417975381946,0.203576184482521,Dhcr7
ENSMUSG00000031078,309.74875805345,2.52194802434738,0.182267037451067,13.8365557459859,1.53381693401964e-43,1.66447049087764e-42,Cttn
ENSMUSG00000037519,1005.7949982059,0.376601259377058,0.0935475891822985,4.02577193777987,5.67887089747586e-05,0.0001323343882565,Ppfia1
ENSMUSG00000031077,365.330789756153,0.457733938309301,0.137103398042653,3.33860389198305,0.0008420053730219,0.0016970932532602,Fadd
ENSMUSG00000031072,685.17248185885,1.2774348453072,0.113594151997562,11.2456039579803,2.43424826956697e-29,1.93919154451572e-28,Oraov1
ENSMUSG00000070348,18660.625112489,3.14588480841652,0.200842776131098,15.6634202584567,2.69031525544819e-55,3.5917716358185203e-54,Ccnd1
ENSMUSG00000048677,1925.2233989428,1.18276754756614,0.0763066451475504,15.500190648915,3.45864359257586e-54,4.50703368468548e-53,Tpcn2
ENSMUSG00000040624,168.729024774937,-0.230761464630328,0.230240033751084,-1.00226472725333,0.316215753538513,0.385661266221542,Plekhg1
ENSMUSG00000040675,271.283795830818,-0.980909834772534,0.196312654487133,-4.99667144400428,5.83283201309956e-07,1.6585957152599e-06,Mthfd1l
ENSMUSG00000038587,114.356733189011,2.28275192346415,0.30436190165229,7.50012373779955,6.375761791048481e-14,2.87000952226097e-13,Akap12
ENSMUSG00000075327,385.737973941048,0.919980490017492,0.141764412763354,6.48950235171648,8.61203625506504e-11,3.2445406143856603e-10,Zbtb2
ENSMUSG00000095123,85.1925860858543,-0.342072203291565,0.276486097227878,-1.23721303429456,0.216008003770814,0.276733322887151,Gm21781
ENSMUSG00000019763,244.826986640951,0.0872300441913831,0.160417550894686,0.543768706758588,0.586600645567358,0.652409560211721,Rmnd1
ENSMUSG00000061759,312.444827807806,-0.640610318341888,0.151018269729535,-4.2419392003973,2.21596730180272e-05,5.39999192848326e-05,1700052N19Rik
ENSMUSG00000019768,155.614291945443,-0.790573294682115,0.217222483618115,-3.6394634731825,0.0002732066863039,0.0005864530909468,Esr1
ENSMUSG00000096054,787.124420888,1.53883077693153,0.113546913965206,13.5523786881876,7.670363253056e-42,8.0247250641621e-41,Syne1
ENSMUSG00000019773,444.966877081842,-1.88384181669659,0.14565845755092,-12.9332813787214,2.92081616796401e-38,2.9029667358264602e-37,Fbxo5
ENSMUSG00000019774,140.871039945892,-0.0528561556614281,0.226954233135932,-0.23289345579102,0.815844140258264,0.854606120322396,Mtrf1l
ENSMUSG00000064065,286.257352781128,4.49089451627045,0.213583159235878,21.0264448392711,3.7577723586583604e-98,8.58733270939391e-97,Ipcef1
ENSMUSG00000015202,149.428553733914,-0.173085645433548,0.210352245952367,-0.822837163681827,0.410600599678539,0.483028616765413,Cnksr3
ENSMUSG00000079685,537.35244490263,-0.967577123321992,0.121141802548039,-7.98714484158591,1.3809980279316502e-15,6.79537850836465e-15,Ulbp1
ENSMUSG00000019796,337.416579857219,2.60571281018947,0.178338292274896,14.6110674098693,2.38747857651672e-48,2.8259351808808e-47,Lrp11
ENSMUSG00000019795,1244.69042718033,-0.175319506884882,0.0907898580540734,-1.93104726279518,0.053477207888237,0.0798968115466944,Pcmt1
ENSMUSG00000040034,203.011858723571,0.0366159041569472,0.191297240251363,0.191408428625704,0.84820561706168,0.881573486800848,Nup43
ENSMUSG00000040021,924.82423853492,0.471788319593994,0.103423540234242,4.56171117837823,5.0738409672781e-06,1.32016851097494e-05,Lats1
ENSMUSG00000019794,957.809974594294,0.575061411138733,0.105870404616812,5.43174849685439,5.58045364188204e-08,1.71874129260425e-07,Katna1
ENSMUSG00000040006,923.242699628768,0.249485668299525,0.0958641543932831,2.60249172256826,0.0092549049264942,0.015918029720435,Ginm1
ENSMUSG00000015757,773.901847235666,-0.0308559956666173,0.0991942419648893,-0.311066399172031,0.755750144397879,0.803963562546265,Ppil4
ENSMUSG00000039981,1813.09438027789,0.89276662170259,0.0777233956261052,11.4864593152532,1.5430762476194299e-30,1.26714385894676e-29,Zc3h12d
ENSMUSG00000015755,6131.92191900023,-0.0656299433515823,0.0598665419812753,-1.09627082473061,0.272960273155553,0.339958378988264,Tab2
ENSMUSG00000047712,402.49766439241,0.719858282863972,0.138460630703995,5.19901057220304,2.00352131434374e-07,5.92166566427347e-07,Ust
ENSMUSG00000015305,6554.39745810958,-0.432549553385224,0.0571146973108537,-7.57334930851548,3.63722568684161e-14,1.6587391579139699e-13,Sash1
ENSMUSG00000097597,199.016046524354,3.78373258401419,0.220500751019121,17.1597265157889,5.31633869512279e-66,8.24987725886278e-65,Gm26674
ENSMUSG00000019790,1898.84608689992,-0.378440597663378,0.0722448044982931,-5.23830883468332,1.62054716742993e-07,4.82389165146779e-07,Stxbp5
ENSMUSG00000050994,54.1343176815935,0.983569282713751,0.346686084298875,2.8370601742002,0.0045531029996772,0.0082635520094142,Adgb
ENSMUSG00000019832,2759.74125326199,0.441115006941525,0.071537978919047,6.16616535170352,6.996592216579301e-10,2.48986428895205e-09,Rab32
ENSMUSG00000090112,609.527621887515,-0.10557112759273,0.113806515169524,-0.92763694095609,0.353595928779147,0.424389669934949,Shprh
ENSMUSG00000047648,254.723080500792,0.0498073332889331,0.162030676966664,0.307394465180075,0.758543140540121,0.806455195600979,Fbxo30
ENSMUSG00000055493,40.4087949474914,-1.52910437022801,0.422922939864683,-3.6155626145918,0.0002996960226056,0.0006389331445505,Epm2a
ENSMUSG00000045455,32.5366400629557,1.06102210561511,0.493183069623548,2.15137576889045,0.0314465521687825,0.0492194941644374,Gm9797
ENSMUSG00000019820,1299.54064843895,0.0233450243282468,0.0907701869828407,0.257188236625093,0.797033464470497,0.838831000551646,Utrn
ENSMUSG00000039232,488.791930767781,0.147673517826504,0.152275886971569,0.969776113365049,0.332158101725721,0.402206140776562,Stx11
ENSMUSG00000078348,995.284374891143,-0.286883826080124,0.106163233793694,-2.70228982132952,0.0068863707141308,0.0121137828983088,Sf3b5
