Condition1,Condition2,Reaction,MeanFluxCond1,MeanFluxCond2,Log2MeanFluxRatio,P,Padj
naive,ccr2_depleted,KCC2t,-0.04806842697480261,-0.035742058800797845,0.4274668541186495,0.0,0.0
naive,ccr2_depleted,KCCt,174.27423677408012,119.75084281529298,0.5413234996290833,0.0,0.0
naive,ccr2_depleted,KHK,0.05008799745620871,0.02756073500092477,0.8618505701270368,0.0,0.0
naive,ccr2_depleted,KHK2,0.05274649093439444,0.023565336295438617,1.1624088489787734,0.0,0.0
naive,ccr2_depleted,KSII_CORE2t,0.0514400847352159,0.019779829178972808,1.3788630523024994,0.0,0.0
naive,ccr2_depleted,KSII_CORE2tly,0.0514400847352159,0.019779829178972808,1.3788630523024994,0.0,0.0
naive,ccr2_depleted,KSII_CORE4t,0.055830575438881355,0.00804721822693767,2.7944933640913643,0.0,0.0
naive,ccr2_depleted,KSII_CORE4tly,0.05583057543888135,0.008047218226937006,2.7944933640914833,0.0,0.0
naive,ccr2_depleted,KYN3OX,0.05085195230848781,0.005084430875565102,3.3221449625613118,0.0,0.0
naive,ccr2_depleted,LALDO,-0.09574135712073646,-0.09812468264089719,-0.035473826663403346,1.674591814829435e-47,1.7765602314767444e-47
naive,ccr2_depleted,LAPCOAl,0.047506420306034816,0.02362901253265735,1.0075631615060097,0.0,0.0
naive,ccr2_depleted,LCADi_D,0.047237388379669676,0.0049397685571174665,3.25741385050766,0.0,0.0
naive,ccr2_depleted,LCADm,0.05380483136674051,0.05009129104640843,0.10317592846929283,5.533103427875699e-96,6.121256502299953e-96
naive,ccr2_depleted,LCTStg,0.05846212455744881,0.028905906044552135,1.0161379649294107,0.0,0.0
naive,ccr2_depleted,LCYSTCBOXL,0.04859705274088516,0.01005391000175605,2.2731121417231237,0.0,0.0
naive,ccr2_depleted,LDH_Lm,428.6660337471685,130.07227894026616,1.7205405796836954,0.0,0.0
naive,ccr2_depleted,LEUKTRA4t,480.9656103766949,129.7075904414046,1.8906708351879236,0.0,0.0
naive,ccr2_depleted,LEUKTRA4tr,0.04673153628630612,0.0220838491294063,1.0814048159892,0.0,0.0
naive,ccr2_depleted,LEUKTRB4t,-444.6270610740569,-415.530292280571,0.09764210321038819,4.21653079695914e-75,4.5926361689700875e-75
naive,ccr2_depleted,LEUKTRC4t,331.0978091799136,28.00315658993524,3.563596098836092,0.0,0.0
naive,ccr2_depleted,LEUKTRD4t,573.7653986681339,457.48177652873954,0.326746692197103,0.0,0.0
naive,ccr2_depleted,LEUKTRD4tr,-0.04673153628630612,-0.022083849129406342,1.0814048159891974,0.0,0.0
naive,ccr2_depleted,LEUKTRE4t,-458.6188813575715,-66.95048025871549,2.7761294423087928,0.0,0.0
naive,ccr2_depleted,LEUKTRF4t,-353.4601057507333,-405.06320796274366,-0.19659965999411663,3.726632968897924e-65,4.01844317572987e-65
naive,ccr2_depleted,LEUt5m,0.05234678882718885,0.012557708043012894,2.0595278625969193,0.0,0.0
naive,ccr2_depleted,LEUTAm,0.05234678882718885,0.012557708043012894,2.0595278625969193,0.0,0.0
naive,ccr2_depleted,LEUtec,564.3584618334752,2335.761306386237,-2.0492091403433705,0.0,0.0
naive,ccr2_depleted,LGNCt,465.9810716958447,128.11994669933563,1.8627762502903595,0.0,0.0
naive,ccr2_depleted,LINKDEG1ly,0.059555298996516466,0.017608108942339565,1.7579899027335724,0.0,0.0
naive,ccr2_depleted,LINKDEG2ly,0.1017231628284469,0.05915709378867879,0.7820251408555241,0.0,0.0
naive,ccr2_depleted,LINKDEG3ly,0.10215600243142552,0.02486078723388372,2.038830089562505,0.0,0.0
naive,ccr2_depleted,LINKDEG4ly,0.04646216242629253,0.0035294709992043467,3.718532428961118,0.0,0.0
naive,ccr2_depleted,L_LACtcm,428.6122289158029,130.02218764922,1.7209151796396014,0.0,0.0
naive,ccr2_depleted,LNELDCCPT1,0.09101085764459801,0.09368733314244679,-0.041815333738168606,1.0178939021192905e-68,1.1005154436729862e-68
naive,ccr2_depleted,LNELDCCPT2,0.09101085764459803,0.09368733314244675,-0.04181533373816778,1.0178939021192905e-68,1.1005154436729862e-68
naive,ccr2_depleted,LNELDCCRNt,-0.03871595821753396,-0.046487220367449,-0.26390581547619507,1.074404916223176e-137,1.2200705449445943e-137
naive,ccr2_depleted,LNLCCPT1,-0.06020744277059765,-0.013244474503995528,2.1845512386317965,0.0,0.0
naive,ccr2_depleted,LNLCCPT2,0.10519125757184358,0.04546776746637809,1.210098734958457,0.0,0.0
naive,ccr2_depleted,LNLCCRNt,0.05550548006596451,0.02346761381016273,1.2419590601232229,0.0,0.0
naive,ccr2_depleted,LNLNCACPT1,0.047674503168970435,0.03265809161720468,0.5457774146770767,0.0,0.0
naive,ccr2_depleted,LNLNCACPT2,0.047674503168970435,0.03265809161720468,0.5457774146770767,0.0,0.0
naive,ccr2_depleted,LNLNCACRNt,0.047674503168970435,0.03265809161720468,0.5457774146770767,0.0,0.0
naive,ccr2_depleted,LNLNCGCPT1,-0.05215208279614485,-0.01585574165746214,1.7177195092147373,0.0,0.0
naive,ccr2_depleted,LNLNCGCPT2,-0.14914686368559496,-0.0643216864225825,1.213356502951905,0.0,0.0
naive,ccr2_depleted,LNLNCGCRNt,663.3724320982626,407.0112690092206,0.7047503197485622,0.0,0.0
naive,ccr2_depleted,LNSTLSr,0.20437727802987837,0.053690663003818896,1.928491685900633,0.0,0.0
naive,ccr2_depleted,LPASE,0.05211219230137825,0.02088813389382158,1.3189373380762754,0.0,0.0
naive,ccr2_depleted,LPCHOLt,0.05211219230137824,0.02088813389382158,1.3189373380762752,0.0,0.0
naive,ccr2_depleted,LPS,0.11295126980664827,0.04911598366810462,1.2014359917010349,0.0,0.0
naive,ccr2_depleted,LPS2,0.052428131055419956,0.017638259665894863,1.5716328980526866,0.0,0.0
naive,ccr2_depleted,LPS3,0.052428131055419956,0.017638259665894863,1.5716328980526866,0.0,0.0
naive,ccr2_depleted,LSTO1r,0.055690097286462396,0.011611255932762582,2.261896783008319,0.0,0.0
naive,ccr2_depleted,LSTO2r,0.05395954309192176,0.02333565597400083,1.209342109598417,0.0,0.0
naive,ccr2_depleted,LTC4CP,-18.536130063474335,-17.089873191673945,0.11719838025510629,6.801090372725122e-97,7.527988238114662e-97
naive,ccr2_depleted,LTC4Sr,0.04673153628630612,0.0220838491294063,1.0814048159892,0.0,0.0
naive,ccr2_depleted,LTD4DP,18.536130063474324,17.08987319167395,0.11719838025510511,6.801090372723987e-97,7.527988238114662e-97
naive,ccr2_depleted,LTDCL,0.062022037000287515,0.027347293060192575,1.1813828728024278,0.0,0.0
naive,ccr2_depleted,LYStm,0.07384488315786722,0.05690083894091339,0.37604803391452263,0.0,0.0
naive,ccr2_depleted,MACOXO,0.051516978998211345,0.014070020415121969,1.8724235731261585,0.0,0.0
naive,ccr2_depleted,MALSO3tm,-482.00207898257037,-117.65826159685527,2.034436743460909,0.0,0.0
naive,ccr2_depleted,MALSO4tm,397.4427715131496,279.89005372224256,0.5058869194733567,0.0,0.0
naive,ccr2_depleted,MALtm,282.5544186765976,467.9671437691399,-0.7278784902584127,0.0,0.0
naive,ccr2_depleted,MALTSULtm,-435.9057719148151,-305.87704068469947,0.511064485430195,0.0,0.0
naive,ccr2_depleted,MANt1r,-0.06623943534172344,-0.03174381271410234,1.0612149555513677,0.0,0.0
naive,ccr2_depleted,MCCCrm,0.05234678882718885,0.012557708043012894,2.0595278625969193,0.0,0.0
naive,ccr2_depleted,MCLACCYSR,0.051167107399580664,0.037381310594245466,0.4528995255408349,0.0,0.0
naive,ccr2_depleted,MCLORi,0.051167107399580664,0.037381310594245466,0.4528995255408349,0.0,0.0
naive,ccr2_depleted,MDHm,-0.05707861703281209,-0.0395095539342527,0.5307488216667821,0.0,0.0
naive,ccr2_depleted,MERCPLACCYSt,0.051167107399580664,0.037381310594245466,0.4528995255408349,0.0,0.0
naive,ccr2_depleted,METAT,0.11532130864194862,0.09099338872300632,0.34182548062984985,0.0,0.0
naive,ccr2_depleted,METS,0.032767322091689054,0.021683225183514097,0.5956784130105206,0.0,0.0
naive,ccr2_depleted,METtec,0.022295673653620642,0.24273235950768857,-3.4445307562826213,0.0,0.0
naive,ccr2_depleted,MEVK1x,0.04974828546654079,0.0325730867528011,0.6109663635997133,0.0,0.0
naive,ccr2_depleted,MGCHrm,0.05234678882718885,0.012557708043012894,2.0595278625969193,0.0,0.0
naive,ccr2_depleted,MGSA,16.751397512571096,16.106070181139387,0.05667693480097672,1.5180375816137537e-09,1.5307799228136454e-09
naive,ccr2_depleted,MHISOR,0.051516978998211345,0.014070020415121969,1.8724235731261585,0.0,0.0
naive,ccr2_depleted,MI1345PP,0.049831952504255234,0.016513260307228255,1.5934461145892078,0.0,0.0
naive,ccr2_depleted,MI134PP,0.049831952504255234,0.016513260307228255,1.5934461145892078,0.0,0.0
naive,ccr2_depleted,MI145PK,0.049831952504255234,0.016513260307228255,1.5934461145892078,0.0,0.0
naive,ccr2_depleted,MI145PP,0.05596872696299276,0.046201101303001105,0.27669369147584494,1.616758683533944e-219,1.9113209029144488e-219
naive,ccr2_depleted,MI14P4P,0.09232966299813121,0.06170147765153256,0.5814891808184903,0.0,0.0
naive,ccr2_depleted,MI14PP,0.051624798838929634,0.015753361514368243,1.7124045455249022,0.0,0.0
naive,ccr2_depleted,MI14Ptn,-0.04069562684901117,-0.01358998793716236,1.5823295953186383,0.0,0.0
naive,ccr2_depleted,MI1PS,0.046657875571899744,0.03277280584623775,0.5096214253612159,0.0,0.0
naive,ccr2_depleted,MI34PP,0.049831952504255234,0.016513260307228255,1.5934461145892078,0.0,0.0
naive,ccr2_depleted,MINOHPtn,-0.0734918940199984,-0.05993286643247017,0.2942377570198959,0.0,0.0
naive,ccr2_depleted,MMEm,-4.537529367629994e-17,0.0,,0.0,0.0
naive,ccr2_depleted,MMMm,4.537529367629994e-17,0.0,inf,0.0,0.0
naive,ccr2_depleted,MTHFCm,-467.4272712327268,-144.05698510131825,1.6981022918598354,0.0,0.0
naive,ccr2_depleted,MTHFD2m,-467.4272712327268,-144.05698510131825,1.6981022918598354,0.0,0.0
naive,ccr2_depleted,N3Tg,0.0514400847352159,0.019779829178972808,1.3788630523024994,0.0,0.0
naive,ccr2_depleted,N4Tg,0.057217765828171126,0.05341881216315019,0.0991152699798512,3.094526650032343e-20,3.169659696590172e-20
naive,ccr2_depleted,NABTNO,0.06059334948053518,0.03474056424553225,0.8025382710514476,0.0,0.0
naive,ccr2_depleted,NACHEX23ly,0.0514400847352159,0.01977982917897827,1.3788630523021013,0.0,0.0
naive,ccr2_depleted,NACHEX24ly,0.05447442967364506,0.021388354499489868,1.3487536930818864,0.0,0.0
naive,ccr2_depleted,NACHEX25ly,0.1072706601740901,0.02782704740591497,1.94669579099074,0.0,0.0
naive,ccr2_depleted,NACHEX26ly,0.05583057543888135,0.008047218226937006,2.7944933640914833,0.0,0.0
naive,ccr2_depleted,NACHEX27ly,0.045523953216445937,0.044190987871850204,0.042873661745033646,1.1792248026032473e-22,1.2120878145402023e-22
naive,ccr2_depleted,NACHEX2ly,0.1017231628284469,0.05915709378867879,0.7820251408555241,0.0,0.0
naive,ccr2_depleted,NACHEX6ly,0.05021886312884277,0.010665631491965631,2.2352599813085248,0.0,0.0
naive,ccr2_depleted,NACHEX7ly,0.05021886312884277,0.010665631491965631,2.2352599813085248,0.0,0.0
naive,ccr2_depleted,NACHEXA1ly,0.04779524518193431,0.04151559988952116,0.20321355660516344,1.8487592536138718e-78,2.0183701943123922e-78
naive,ccr2_depleted,NACHEXA21ly,0.05279623050044511,0.006438692906425001,3.0355951816057565,0.0,0.0
